"by15","block","campbell_panel_temp_C","teros_MP_kPa","teros_soil_temp_1_C","teros_soil_temp_2_C","date","watermark_MP_kPa","teros_soil_temp_mean_C"
2019-11-15 19:45:00,"D",24.19,-9.1,24.15,NA,2019-11-15,-2.736,24.15
2019-11-15 19:45:00,"W",24.42,-1612,26.48,NA,2019-11-15,-274,26.48
2019-11-15 20:00:00,"D",23.87,-9.08,24.1,NA,2019-11-15,-2.87,24.1
2019-11-15 20:00:00,"W",24.19,-1633,26.34,NA,2019-11-15,-273,26.34
2019-11-15 20:15:00,"D",23.64,-9.05,24.1,NA,2019-11-15,-3.021,24.1
2019-11-15 20:15:00,"W",23.96,-1658,26.07,NA,2019-11-15,-271.5,26.07
2019-11-15 20:30:00,"D",23.44,-9.02,24.1,NA,2019-11-15,-3.113,24.1
2019-11-15 20:30:00,"W",23.81,-1674,25.87,NA,2019-11-15,-272.8,25.87
2019-11-15 20:45:00,"D",23.18,-9.01,24.1,NA,2019-11-15,-3.065,24.1
2019-11-15 20:45:00,"W",23.58,-1683,25.68,NA,2019-11-15,-271.5,25.68
2019-11-15 21:00:00,"D",22.92,-9,24.02,NA,2019-11-15,-3.168,24.02
2019-11-15 21:00:00,"W",23.29,-1696,25.48,NA,2019-11-15,-269,25.48
2019-11-15 21:15:00,"D",22.84,-9,23.97,NA,2019-11-15,-3.17,23.97
2019-11-15 21:15:00,"W",23.21,-1709,25.28,NA,2019-11-15,-268.9,25.28
2019-11-15 21:30:00,"D",22.78,-9,23.9,NA,2019-11-15,-3.185,23.9
2019-11-15 21:30:00,"W",23.1,-1716,25.1,NA,2019-11-15,-271.2,25.1
2019-11-15 21:45:00,"D",22.73,-9,23.8,NA,2019-11-15,-3.177,23.8
2019-11-15 21:45:00,"W",22.95,-1723,24.93,NA,2019-11-15,-269.5,24.93
2019-11-15 22:00:00,"D",22.64,-9,23.73,NA,2019-11-15,-3.164,23.73
2019-11-15 22:00:00,"W",22.78,-1729,24.76,NA,2019-11-15,-270.3,24.76
2019-11-15 22:15:00,"D",22.53,-9,23.6,NA,2019-11-15,-3.13,23.6
2019-11-15 22:15:00,"W",22.59,-1740,24.6,NA,2019-11-15,-270.6,24.6
2019-11-15 22:30:00,"D",22.39,-9,23.47,NA,2019-11-15,-3.157,23.47
2019-11-15 22:30:00,"W",22.36,-1755,24.43,NA,2019-11-15,-272.4,24.43
2019-11-15 22:45:00,"D",22.22,-9,23.37,NA,2019-11-15,-3.145,23.37
2019-11-15 22:45:00,"W",22.11,-1761,24.25,NA,2019-11-15,-267,24.25
2019-11-15 23:00:00,"D",22.08,-9,23.23,NA,2019-11-15,-3.161,23.23
2019-11-15 23:00:00,"W",21.86,-1789,24.06,NA,2019-11-15,-270.3,24.06
2019-11-15 23:15:00,"D",21.95,-9,23.1,NA,2019-11-15,-3.167,23.1
2019-11-15 23:15:00,"W",21.67,-1824,23.88,NA,2019-11-15,-268.5,23.88
2019-11-15 23:30:00,"D",21.78,-9,22.97,NA,2019-11-15,-3.151,22.97
2019-11-15 23:30:00,"W",21.48,-1852,23.69,NA,2019-11-15,-271.8,23.69
2019-11-15 23:45:00,"D",21.59,-9,22.84,NA,2019-11-15,-3.207,22.84
2019-11-15 23:45:00,"W",21.31,-1878,23.44,NA,2019-11-15,-266.8,23.44
2019-11-16 00:00:00,"D",21.48,-9,22.71,NA,2019-11-16,-3.168,22.71
2019-11-16 00:00:00,"W",21.15,-1949,23.24,NA,2019-11-16,-265.6,23.24
2019-11-16 00:15:00,"D",21.34,-9,22.57,NA,2019-11-16,-3.135,22.57
2019-11-16 00:15:00,"W",20.99,-1962,23.05,NA,2019-11-16,-269.7,23.05
2019-11-16 00:30:00,"D",21.23,-9,22.44,NA,2019-11-16,-3.179,22.44
2019-11-16 00:30:00,"W",20.83,-2001,22.86,NA,2019-11-16,-261.9,22.86
2019-11-16 00:45:00,"D",21.12,-9.01,22.3,NA,2019-11-16,-3.157,22.3
2019-11-16 00:45:00,"W",20.66,-2019,22.68,NA,2019-11-16,-268.5,22.68
2019-11-16 01:00:00,"D",21.04,-9.01,22.16,NA,2019-11-16,-3.153,22.16
2019-11-16 01:00:00,"W",20.53,-2034,22.51,NA,2019-11-16,-270.2,22.51
2019-11-16 01:15:00,"D",20.91,-9.01,22.03,NA,2019-11-16,-3.126,22.03
2019-11-16 01:15:00,"W",20.37,-2057,22.33,NA,2019-11-16,-270.3,22.33
2019-11-16 01:30:00,"D",20.77,-9.01,21.88,NA,2019-11-16,-3.138,21.88
2019-11-16 01:30:00,"W",20.21,-2079,22.15,NA,2019-11-16,-266.5,22.15
2019-11-16 01:45:00,"D",20.66,-9.01,21.75,NA,2019-11-16,-3.181,21.75
2019-11-16 01:45:00,"W",20.08,-2094,21.97,NA,2019-11-16,-274.2,21.97
2019-11-16 02:00:00,"D",20.45,-9.02,21.62,NA,2019-11-16,-3.164,21.62
2019-11-16 02:00:00,"W",19.92,-2138,21.8,NA,2019-11-16,-263.6,21.8
2019-11-16 02:15:00,"D",20.31,-9.04,21.46,NA,2019-11-16,-3.157,21.46
2019-11-16 02:15:00,"W",19.81,-2180,21.62,NA,2019-11-16,-267,21.62
2019-11-16 02:30:00,"D",20.26,-9.03,21.33,NA,2019-11-16,-3.13,21.33
2019-11-16 02:30:00,"W",19.76,-2252,21.44,NA,2019-11-16,-264.2,21.44
2019-11-16 02:45:00,"D",20.18,-9.04,21.17,NA,2019-11-16,-3.196,21.17
2019-11-16 02:45:00,"W",19.65,-2299,21.26,NA,2019-11-16,-271.1,21.26
2019-11-16 03:00:00,"D",20.13,-9.04,21.05,NA,2019-11-16,-3.098,21.05
2019-11-16 03:00:00,"W",19.6,-2349,21.1,NA,2019-11-16,-265.3,21.1
2019-11-16 03:15:00,"D",20.1,-9.04,20.92,NA,2019-11-16,-3.202,20.92
2019-11-16 03:15:00,"W",19.55,-2403,20.95,NA,2019-11-16,-265.6,20.95
2019-11-16 03:30:00,"D",20.08,-9.05,20.78,NA,2019-11-16,-3.164,20.78
2019-11-16 03:30:00,"W",19.52,-2434,20.78,NA,2019-11-16,-268.2,20.78
2019-11-16 03:45:00,"D",20.15,-9.05,20.67,NA,2019-11-16,-3.218,20.67
2019-11-16 03:45:00,"W",19.65,-2447,20.65,NA,2019-11-16,-257.7,20.65
2019-11-16 04:00:00,"D",20.37,-9.06,20.59,NA,2019-11-16,-3.251,20.59
2019-11-16 04:00:00,"W",19.97,-2467,20.54,NA,2019-11-16,-261.8,20.54
2019-11-16 04:15:00,"D",20.61,-9.07,20.5,NA,2019-11-16,-3.237,20.5
2019-11-16 04:15:00,"W",20.34,-2472,20.46,NA,2019-11-16,-264.9,20.46
2019-11-16 04:30:00,"D",20.91,-9.05,20.5,NA,2019-11-16,-3.243,20.5
2019-11-16 04:30:00,"W",20.77,-2463,20.4,NA,2019-11-16,-266.7,20.4
2019-11-16 04:45:00,"D",21.15,-9.05,20.5,NA,2019-11-16,-3.251,20.5
2019-11-16 04:45:00,"W",21.12,-2477,20.4,NA,2019-11-16,-267.2,20.4
2019-11-16 05:00:00,"D",21.37,-9.06,20.54,NA,2019-11-16,-3.297,20.54
2019-11-16 05:00:00,"W",21.37,-2474,20.45,NA,2019-11-16,-265.4,20.45
2019-11-16 05:15:00,"D",21.51,-9.05,20.6,NA,2019-11-16,-3.249,20.6
2019-11-16 05:15:00,"W",21.51,-2461,20.5,NA,2019-11-16,-265.1,20.5
2019-11-16 05:30:00,"D",21.59,-9.03,20.65,NA,2019-11-16,-3.278,20.65
2019-11-16 05:30:00,"W",21.59,-2462,20.55,NA,2019-11-16,-268,20.55
2019-11-16 05:45:00,"D",21.67,-9.03,20.7,NA,2019-11-16,-3.264,20.7
2019-11-16 05:45:00,"W",21.62,-2454,20.6,NA,2019-11-16,-263.4,20.6
2019-11-16 06:00:00,"D",21.7,-9.03,20.76,NA,2019-11-16,-3.255,20.76
2019-11-16 06:00:00,"W",21.64,-2451,20.67,NA,2019-11-16,-268.9,20.67
2019-11-16 06:15:00,"D",21.72,-9.03,20.8,NA,2019-11-16,-3.266,20.8
2019-11-16 06:15:00,"W",21.67,-2441,20.7,NA,2019-11-16,-264.5,20.7
2019-11-16 06:30:00,"D",21.75,-9.01,20.87,NA,2019-11-16,-3.259,20.87
2019-11-16 06:30:00,"W",21.67,-2438,20.77,NA,2019-11-16,-267.3,20.77
2019-11-16 06:45:00,"D",21.78,-9.01,20.9,NA,2019-11-16,-3.249,20.9
2019-11-16 06:45:00,"W",21.64,-2442,20.8,NA,2019-11-16,-262.3,20.8
2019-11-16 07:00:00,"D",21.78,-9.02,20.97,NA,2019-11-16,-3.261,20.97
2019-11-16 07:00:00,"W",21.64,-2431,20.88,NA,2019-11-16,-262.9,20.88
2019-11-16 07:15:00,"D",21.84,-9.02,21,NA,2019-11-16,-3.254,21
2019-11-16 07:15:00,"W",21.67,-2428,20.9,NA,2019-11-16,-264.4,20.9
2019-11-16 07:30:00,"D",21.84,-9.01,21.03,NA,2019-11-16,-3.254,21.03
2019-11-16 07:30:00,"W",21.67,-2408,20.97,NA,2019-11-16,-263.3,20.97
2019-11-16 07:45:00,"D",21.84,-9,21.1,NA,2019-11-16,-3.248,21.1
2019-11-16 07:45:00,"W",21.75,-2384,21,NA,2019-11-16,-266.5,21
2019-11-16 08:00:00,"D",21.92,-9.01,21.11,NA,2019-11-16,-3.241,21.11
2019-11-16 08:00:00,"W",21.86,-2393,21.05,NA,2019-11-16,-262.5,21.05
2019-11-16 08:15:00,"D",22,-9,21.2,NA,2019-11-16,-3.191,21.2
2019-11-16 08:15:00,"W",21.97,-2376,21.1,NA,2019-11-16,-268,21.1
2019-11-16 08:30:00,"D",22.06,-9,21.24,NA,2019-11-16,-3.266,21.24
2019-11-16 08:30:00,"W",22.08,-2363,21.19,NA,2019-11-16,-265.7,21.19
2019-11-16 08:45:00,"D",22.14,-9.01,21.3,NA,2019-11-16,-3.287,21.3
2019-11-16 08:45:00,"W",22.17,-2347,21.25,NA,2019-11-16,-263.7,21.25
2019-11-16 09:00:00,"D",22.19,-9.01,21.37,NA,2019-11-16,-3.266,21.37
2019-11-16 09:00:00,"W",22.28,-2300,21.31,NA,2019-11-16,-270.4,21.31
2019-11-16 09:15:00,"D",22.33,-9,21.42,NA,2019-11-16,-3.262,21.42
2019-11-16 09:15:00,"W",22.45,-2285,21.4,NA,2019-11-16,-270.1,21.4
2019-11-16 09:30:00,"D",22.47,-9.02,21.5,NA,2019-11-16,-3.282,21.5
2019-11-16 09:30:00,"W",22.64,-2260,21.49,NA,2019-11-16,-264.1,21.49
2019-11-16 09:45:00,"D",22.61,-9,21.59,NA,2019-11-16,-3.294,21.59
2019-11-16 09:45:00,"W",22.9,-2248,21.59,NA,2019-11-16,-265,21.59
2019-11-16 10:00:00,"D",22.81,-9.02,21.69,NA,2019-11-16,-3.324,21.69
2019-11-16 10:00:00,"W",23.18,-2189,21.73,NA,2019-11-16,-271.2,21.73
2019-11-16 10:15:00,"D",23.12,-9.03,21.81,NA,2019-11-16,-3.288,21.81
2019-11-16 10:15:00,"W",23.61,-2149,21.87,NA,2019-11-16,-267,21.87
2019-11-16 10:30:00,"D",23.67,-9.05,21.96,NA,2019-11-16,-3.283,21.96
2019-11-16 10:30:00,"W",24.45,-2116,22.09,NA,2019-11-16,-266.4,22.09
2019-11-16 10:45:00,"D",24.39,-9.07,22.2,NA,2019-11-16,-3.313,22.2
2019-11-16 10:45:00,"W",25.4,-2085,22.4,NA,2019-11-16,-264.5,22.4
2019-11-16 11:00:00,"D",25.13,-9.09,22.51,NA,2019-11-16,-3.347,22.51
2019-11-16 11:00:00,"W",26.16,-2039,22.82,NA,2019-11-16,-267.6,22.82
2019-11-16 11:15:00,"D",25.55,-9.1,22.87,NA,2019-11-16,-3.342,22.87
2019-11-16 11:15:00,"W",26.53,-1996,23.32,NA,2019-11-16,-271.3,23.32
2019-11-16 11:30:00,"D",25.73,-9.1,23.24,NA,2019-11-16,-3.35,23.24
2019-11-16 11:30:00,"W",26.65,-1902,23.89,NA,2019-11-16,-268,23.89
2019-11-16 11:45:00,"D",25.83,-9.1,23.59,NA,2019-11-16,-3.35,23.59
2019-11-16 11:45:00,"W",26.78,-1829,24.3,NA,2019-11-16,-267.6,24.3
2019-11-16 12:00:00,"D",25.95,-9.1,23.91,NA,2019-11-16,-3.338,23.91
2019-11-16 12:00:00,"W",26.9,-1762,24.66,NA,2019-11-16,-271.6,24.66
2019-11-16 12:15:00,"D",26.31,-9.1,24.18,NA,2019-11-16,-3.333,24.18
2019-11-16 12:15:00,"W",27.25,-1727,25.02,NA,2019-11-16,-264,25.02
2019-11-16 12:30:00,"D",26.56,-9.1,24.48,NA,2019-11-16,-3.31,24.48
2019-11-16 12:30:00,"W",27.47,-1694,25.47,NA,2019-11-16,-279.9,25.47
2019-11-16 12:45:00,"D",26.81,-9.1,24.82,NA,2019-11-16,-3.25,24.82
2019-11-16 12:45:00,"W",27.69,-1647,25.95,NA,2019-11-16,-272.5,25.95
2019-11-16 13:00:00,"D",27.03,-9.1,25.18,NA,2019-11-16,-3.38,25.18
2019-11-16 13:00:00,"W",27.94,-1571,26.49,NA,2019-11-16,-276.2,26.49
2019-11-16 13:15:00,"D",27.28,-9.1,25.67,NA,2019-11-16,-3.44,25.67
2019-11-16 13:15:00,"W",28.1,-1502,27.01,NA,2019-11-16,-272.1,27.01
2019-11-16 13:30:00,"D",27.5,-9.1,26.26,NA,2019-11-16,-3.507,26.26
2019-11-16 13:30:00,"W",28.3,-1455,27.62,NA,2019-11-16,-276.4,27.62
2019-11-16 13:45:00,"D",27.53,-9.1,26.85,NA,2019-11-16,-3.564,26.85
2019-11-16 13:45:00,"W",28.2,-1386,28.42,NA,2019-11-16,-278.9,28.42
2019-11-16 14:00:00,"D",27.31,-9.05,27.2,NA,2019-11-16,-3.512,27.2
2019-11-16 14:00:00,"W",27.91,-1308,28.99,NA,2019-11-16,-280.1,28.99
2019-11-16 14:15:00,"D",27,-9.01,27.3,NA,2019-11-16,-3.52,27.3
2019-11-16 14:15:00,"W",27.66,-1286,29.27,NA,2019-11-16,-278.3,29.27
2019-11-16 14:30:00,"D",26.84,-9,27.3,NA,2019-11-16,-3.475,27.3
2019-11-16 14:30:00,"W",27.5,-1280,29.39,NA,2019-11-16,-278.9,29.39
2019-11-16 14:45:00,"D",26.9,-9,27.31,NA,2019-11-16,-3.442,27.31
2019-11-16 14:45:00,"W",27.59,-1278,29.44,NA,2019-11-16,-282.6,29.44
2019-11-16 15:00:00,"D",26.9,-9,27.4,NA,2019-11-16,-3.415,27.4
2019-11-16 15:00:00,"W",27.59,-1275,29.5,NA,2019-11-16,-283.4,29.5
2019-11-16 15:15:00,"D",26.78,-9,27.4,NA,2019-11-16,-3.344,27.4
2019-11-16 15:15:00,"W",27.4,-1275,29.5,NA,2019-11-16,-280.1,29.5
2019-11-16 15:30:00,"D",26.34,-9,27.4,NA,2019-11-16,-3.361,27.4
2019-11-16 15:30:00,"W",26.87,-1278,29.47,NA,2019-11-16,-275.2,29.47
2019-11-16 15:45:00,"D",25.79,-9,27.37,NA,2019-11-16,-3.358,27.37
2019-11-16 15:45:00,"W",26.37,-1287,29.35,NA,2019-11-16,-279.4,29.35
2019-11-16 16:00:00,"D",25.37,-9,27.25,NA,2019-11-16,-3.325,27.25
2019-11-16 16:00:00,"W",25.98,-1298,29.17,NA,2019-11-16,-278.4,29.17
2019-11-16 16:15:00,"D",25.04,-9,27.13,NA,2019-11-16,-3.293,27.13
2019-11-16 16:15:00,"W",25.67,-1308,28.97,NA,2019-11-16,-279.2,28.97
2019-11-16 16:30:00,"D",24.87,-9,26.98,NA,2019-11-16,-3.286,26.98
2019-11-16 16:30:00,"W",25.37,-1345,28.75,NA,2019-11-16,-276.1,28.75
2019-11-16 16:45:00,"D",24.6,-9,26.85,NA,2019-11-16,-3.255,26.85
2019-11-16 16:45:00,"W",25.04,-1384,28.53,NA,2019-11-16,-274.8,28.53
2019-11-16 17:00:00,"D",24.3,-9,26.69,NA,2019-11-16,-3.228,26.69
2019-11-16 17:00:00,"W",24.75,-1413,28.3,NA,2019-11-16,-276.1,28.3
2019-11-16 17:15:00,"D",24.13,-9,26.51,NA,2019-11-16,-3.203,26.51
