millis,stamp,datetime,diff01x,diff23x,diff01y,diff23y,Temp1C,Temp2C,BattVolt,BoostVolt
962823999,1567274433," ""2019/8/31 18:0:33""",597.13,598.63,594.75,607.19,27.5,27.37,13.3,23.8
962824999,1567274434," ""2019/8/31 18:0:34""",597,598.5,594.63,607.06,27.5,27.44,13.33,23.8
962826000,1567274435," ""2019/8/31 18:0:35""",596.81,598.31,594.56,607,27.5,27.37,13.36,23.8
962826999,1567274436," ""2019/8/31 18:0:36""",596.69,598.19,594.5,606.88,27.5,27.44,13.22,23.8
962828000,1567274437," ""2019/8/31 18:0:37""",596.56,598.06,594.38,606.81,27.5,27.44,13.37,23.8
962828999,1567274438," ""2019/8/31 18:0:38""",596.5,597.94,594.31,606.69,27.5,27.37,13.37,23.8
962830000,1567274439," ""2019/8/31 18:0:39""",596.38,597.75,594.25,606.63,27.5,27.37,13.31,23.8
962830999,1567274440," ""2019/8/31 18:0:40""",596.25,597.63,594.19,606.56,27.5,27.44,13.2,23.8
962832000,1567274441," ""2019/8/31 18:0:41""",596.13,597.56,594.13,606.5,27.5,27.37,13.34,23.8
966392998,1567278001," ""2019/8/31 19:0:1""",619.44,620.94,619.19,626,27.5,27.44,13.11,23.8
966394000,1567278002," ""2019/8/31 19:0:2""",614.94,616.5,612.81,622.13,26.19,26.12,13.25,23.8
966394999,1567278003," ""2019/8/31 19:0:3""",612.19,614,609.06,619.69,26.19,26.12,13.33,23.8
966396000,1567278004," ""2019/8/31 19:0:4""",610.19,612.13,606.56,617.88,26.25,26.12,13.2,23.8
966396999,1567278005," ""2019/8/31 19:0:5""",608.5,610.63,604.63,616.5,26.25,26.12,13.11,23.8
966398000,1567278006," ""2019/8/31 19:0:6""",607.25,609.38,603.13,615.38,26.25,26.12,13.3,23.8
966398999,1567278007," ""2019/8/31 19:0:7""",606.13,608.25,602,614.5,26.25,26.19,13.07,23.8
966400000,1567278008," ""2019/8/31 19:0:8""",605.19,607.31,601,613.69,26.25,26.19,13.3,23.8
966401000,1567278009," ""2019/8/31 19:0:9""",604.31,606.44,600.19,612.94,26.25,26.19,13.16,23.8
966401999,1567278010," ""2019/8/31 19:0:10""",603.56,605.75,599.5,612.38,26.25,26.19,13.23,23.8
966403000,1567278011," ""2019/8/31 19:0:11""",602.94,605.06,598.94,611.81,26.25,26.19,13.07,23.8
966403999,1567278012," ""2019/8/31 19:0:12""",602.31,604.44,598.38,611.31,26.25,26.19,13.23,23.8
966405000,1567278013," ""2019/8/31 19:0:13""",601.81,603.88,598,610.88,26.25,26.19,13.11,23.8
966405999,1567278014," ""2019/8/31 19:0:14""",601.31,603.31,597.56,610.5,26.25,26.19,13.19,23.8
966407000,1567278015," ""2019/8/31 19:0:15""",600.81,602.88,597.19,610.13,26.25,26.19,13.2,23.8
966407999,1567278016," ""2019/8/31 19:0:16""",600.44,602.44,596.94,609.81,26.25,26.19,13.1,23.8
966408999,1567278017," ""2019/8/31 19:0:17""",600.06,602.06,596.63,609.5,26.25,26.19,13.27,23.8
966410000,1567278018," ""2019/8/31 19:0:18""",599.75,601.69,596.38,609.25,26.25,26.19,13.25,23.8
966410999,1567278019," ""2019/8/31 19:0:19""",599.44,601.31,596.13,609,26.25,26.19,13.1,23.8
966412000,1567278020," ""2019/8/31 19:0:20""",599.13,601,595.94,608.75,26.25,26.19,13.27,23.8
966412999,1567278021," ""2019/8/31 19:0:21""",598.81,600.69,595.75,608.5,26.25,26.19,13.22,23.8
966414000,1567278022," ""2019/8/31 19:0:22""",598.56,600.44,595.56,608.31,26.25,26.19,13.22,23.8
966414999,1567278023," ""2019/8/31 19:0:23""",598.31,600.13,595.38,608.13,26.25,26.19,13.1,23.8
966416000,1567278024," ""2019/8/31 19:0:24""",598.13,599.88,595.25,607.94,26.25,26.19,13.28,23.8
966417000,1567278025," ""2019/8/31 19:0:25""",597.88,599.63,595.06,607.75,26.31,26.19,13.08,23.8
966417999,1567278026," ""2019/8/31 19:0:26""",597.69,599.38,594.94,607.63,26.31,26.19,13.1,23.8
966419000,1567278027," ""2019/8/31 19:0:27""",597.44,599.19,594.81,607.5,26.31,26.19,13.27,23.8
966419999,1567278028," ""2019/8/31 19:0:28""",597.31,598.94,594.69,607.38,26.31,26.19,13.2,23.8
966421000,1567278029," ""2019/8/31 19:0:29""",597.13,598.75,594.56,607.19,26.31,26.19,13.08,23.8
966421999,1567278030," ""2019/8/31 19:0:30""",597,598.5,594.5,607.13,26.31,26.19,13.16,23.8
966423000,1567278031," ""2019/8/31 19:0:31""",596.81,598.31,594.38,607,26.31,26.19,13.08,23.8
966423999,1567278032," ""2019/8/31 19:0:32""",596.63,598.19,594.25,606.88,26.31,26.19,13.05,23.8
966424999,1567278033," ""2019/8/31 19:0:33""",596.5,598,594.19,606.75,26.31,26.19,13.27,23.8
966426000,1567278034," ""2019/8/31 19:0:34""",596.38,597.81,594.13,606.69,26.31,26.19,13.25,23.8
966426999,1567278035," ""2019/8/31 19:0:35""",596.25,597.69,594,606.56,26.31,26.19,13.16,23.8
966428000,1567278036," ""2019/8/31 19:0:36""",596.13,597.56,593.94,606.44,26.31,26.19,13.13,23.8
966428999,1567278037," ""2019/8/31 19:0:37""",595.94,597.38,593.88,606.38,26.31,26.19,13.19,23.8
966430000,1567278038," ""2019/8/31 19:0:38""",595.88,597.25,593.81,606.25,26.31,26.19,13.07,23.8
966430999,1567278039," ""2019/8/31 19:0:39""",595.75,597.13,593.75,606.19,26.31,26.19,13.07,23.8
966432000,1567278040," ""2019/8/31 19:0:40""",595.63,597,593.69,606.06,26.31,26.19,13.17,23.8
966433000,1567278041," ""2019/8/31 19:0:41""",595.56,596.88,593.63,606,26.31,26.25,13.04,23.8
969993999,1567281601," ""2019/8/31 20:0:1""",618.81,620.19,618.69,625.5,26.31,26.25,13.04,23.8
969994999,1567281602," ""2019/8/31 20:0:2""",614.25,615.75,612.19,621.56,24.37,24.25,13.07,23.8
969996000,1567281603," ""2019/8/31 20:0:3""",611.44,613.25,608.5,619.13,24.37,24.25,13.25,23.8
969996999,1567281604," ""2019/8/31 20:0:4""",609.44,611.38,605.88,617.31,24.37,24.25,13.1,23.8
969998000,1567281605," ""2019/8/31 20:0:5""",607.81,609.81,603.94,615.94,24.37,24.31,13.04,23.8
969998999,1567281606," ""2019/8/31 20:0:6""",606.44,608.56,602.44,614.81,24.37,24.31,13.07,23.8
970000000,1567281607," ""2019/8/31 20:0:7""",605.31,607.44,601.25,613.88,24.37,24.31,13.08,23.8
970001000,1567281608," ""2019/8/31 20:0:8""",604.38,606.5,600.31,613,24.37,24.31,13.19,23.8
970001999,1567281609," ""2019/8/31 20:0:9""",603.5,605.69,599.5,612.38,24.37,24.31,13.25,23.8
970003000,1567281610," ""2019/8/31 20:0:10""",602.75,604.88,598.81,611.75,24.37,24.31,13.07,23.8
970003999,1567281611," ""2019/8/31 20:0:11""",602.06,604.25,598.25,611.19,24.37,24.31,13.23,23.8
970005000,1567281612," ""2019/8/31 20:0:12""",601.5,603.56,597.69,610.69,24.37,24.31,13.16,23.8
970005999,1567281613," ""2019/8/31 20:0:13""",601,603,597.25,610.25,24.37,24.31,13.08,23.8
970006999,1567281614," ""2019/8/31 20:0:14""",600.44,602.5,596.81,609.88,24.37,24.31,13.17,23.8
970007999,1567281615," ""2019/8/31 20:0:15""",600,602,596.5,609.5,24.37,24.31,13.22,23.8
970008999,1567281616," ""2019/8/31 20:0:16""",599.63,601.56,596.19,609.19,24.37,24.31,13,23.8
970010000,1567281617," ""2019/8/31 20:0:17""",599.25,601.19,595.88,608.88,24.37,24.31,13.02,23.8
970010999,1567281618," ""2019/8/31 20:0:18""",598.94,600.81,595.69,608.63,24.37,24.31,13.05,23.8
970011999,1567281619," ""2019/8/31 20:0:19""",598.56,600.5,595.44,608.31,24.37,24.31,13.05,23.8
970012999,1567281620," ""2019/8/31 20:0:20""",598.31,600.13,595.19,608.13,24.37,24.31,13.2,23.8
970014000,1567281621," ""2019/8/31 20:0:21""",598,599.81,595,607.88,24.37,24.31,13.05,23.8
970014999,1567281622," ""2019/8/31 20:0:22""",597.75,599.5,594.88,607.69,24.37,24.31,13.13,23.8
970016000,1567281623," ""2019/8/31 20:0:23""",597.5,599.25,594.69,607.5,24.37,24.31,13.17,23.8
970016999,1567281624," ""2019/8/31 20:0:24""",597.25,599,594.5,607.31,24.37,24.31,13.19,23.8
970017999,1567281625," ""2019/8/31 20:0:25""",597.06,598.75,594.31,607.19,24.37,24.31,13.08,23.8
970019000,1567281626," ""2019/8/31 20:0:26""",596.88,598.5,594.25,607,24.37,24.31,13.11,23.8
970019999,1567281627," ""2019/8/31 20:0:27""",596.69,598.31,594.13,606.88,24.44,24.31,13.19,23.8
970021000,1567281628," ""2019/8/31 20:0:28""",596.5,598.06,594,606.69,24.44,24.31,13.17,23.8
970021999,1567281629," ""2019/8/31 20:0:29""",596.25,597.88,593.88,606.56,24.44,24.31,13.05,23.8
970023000,1567281630," ""2019/8/31 20:0:30""",596.13,597.69,593.75,606.44,24.44,24.31,13.07,23.8
970023999,1567281631," ""2019/8/31 20:0:31""",596,597.5,593.63,606.31,24.44,24.31,13.1,23.8
970024999,1567281632," ""2019/8/31 20:0:32""",595.81,597.31,593.56,606.19,24.44,24.31,13.05,23.8
970026000,1567281633," ""2019/8/31 20:0:33""",595.69,597.13,593.5,606.06,24.44,24.31,13.23,23.8
970026998,1567281634," ""2019/8/31 20:0:34""",595.5,596.94,593.38,606,24.44,24.31,13.07,23.8
970028000,1567281635," ""2019/8/31 20:0:35""",595.38,596.81,593.31,605.94,24.44,24.31,13.13,23.8
970028999,1567281636," ""2019/8/31 20:0:36""",595.31,596.63,593.25,605.81,24.44,24.31,13.11,23.8
970030000,1567281637," ""2019/8/31 20:0:37""",595.13,596.5,593.19,605.69,24.44,24.31,13,23.8
970030999,1567281638," ""2019/8/31 20:0:38""",594.94,596.38,593.13,605.63,24.44,24.31,13.02,23.8
970032000,1567281639," ""2019/8/31 20:0:39""",594.88,596.25,593,605.5,24.44,24.37,13.04,23.8
970033000,1567281640," ""2019/8/31 20:0:40""",594.75,596.13,592.94,605.44,24.44,24.37,13.04,23.8
970033999,1567281641," ""2019/8/31 20:0:41""",594.69,595.94,592.88,605.38,24.44,24.31,13.1,23.8
973594999,1567285201," ""2019/8/31 21:0:1""",618.13,619.5,618.06,625,24.44,24.37,13.04,23.8
973596000,1567285202," ""2019/8/31 21:0:2""",613.5,615.06,611.69,621.06,22.75,22.62,13.14,23.8
973596999,1567285203," ""2019/8/31 21:0:3""",610.75,612.56,607.88,618.63,22.75,22.69,13.17,23.8
973598000,1567285204," ""2019/8/31 21:0:4""",608.69,610.63,605.31,616.75,22.75,22.69,13.04,23.8
973598999,1567285205," ""2019/8/31 21:0:5""",607.06,609.06,603.38,615.38,22.75,22.69,13.05,23.8
973600000,1567285206," ""2019/8/31 21:0:6""",605.69,607.81,601.81,614.25,22.75,22.69,13.1,23.8
973601000,1567285207," ""2019/8/31 21:0:7""",604.56,606.69,600.63,613.25,22.75,22.69,13,23.8
973601999,1567285208," ""2019/8/31 21:0:8""",603.63,605.75,599.63,612.5,22.75,22.69,13.14,23.8
973603000,1567285209," ""2019/8/31 21:0:9""",602.75,604.88,598.81,611.75,22.75,22.69,13.02,23.8
973603999,1567285210," ""2019/8/31 21:0:10""",602,604.13,598.13,611.13,22.75,22.69,13.05,23.8
973605000,1567285211," ""2019/8/31 21:0:11""",601.31,603.44,597.5,610.63,22.75,22.69,13.04,23.8
973605999,1567285212," ""2019/8/31 21:0:12""",600.69,602.81,597,610.13,22.75,22.69,13.04,23.8
973607000,1567285213," ""2019/8/31 21:0:13""",600.19,602.25,596.56,609.69,22.75,22.75,13.22,23.8
973607999,1567285214," ""2019/8/31 21:0:14""",599.69,601.69,596.19,609.25,22.75,22.75,13.04,23.8
973608999,1567285215," ""2019/8/31 21:0:15""",599.25,601.25,595.81,608.94,22.75,22.75,13.2,23.8
973610000,1567285216," ""2019/8/31 21:0:16""",598.81,600.81,595.5,608.56,22.81,22.75,13.19,23.8
973610999,1567285217," ""2019/8/31 21:0:17""",598.44,600.38,595.19,608.31,22.75,22.75,13.13,23.8
973612000,1567285218," ""2019/8/31 21:0:18""",598.13,600,594.94,608,22.75,22.75,13,23.8
973612999,1567285219," ""2019/8/31 21:0:19""",597.81,599.63,594.75,607.75,22.81,22.75,13.07,23.8
973614000,1567285220," ""2019/8/31 21:0:20""",597.44,599.25,594.5,607.5,22.81,22.75,13.16,23.8
973614999,1567285221," ""2019/8/31 21:0:21""",597.19,599,594.31,607.31,22.81,22.75,13.19,23.8
973616000,1567285222," ""2019/8/31 21:0:22""",596.94,598.69,594.13,607.06,22.81,22.75,13.13,23.8
973616999,1567285223," ""2019/8/31 21:0:23""",596.69,598.38,593.94,606.88,22.81,22.75,12.96,23.8
973617999,1567285224," ""2019/8/31 21:0:24""",596.44,598.13,593.81,606.69,22.81,22.75,13.11,23.8
973619000,1567285225," ""2019/8/31 21:0:25""",596.25,597.88,593.63,606.5,22.81,22.75,13.02,23.8
973619999,1567285226," ""2019/8/31 21:0:26""",596,597.63,593.5,606.38,22.81,22.75,13.1,23.8
973621000,1567285227," ""2019/8/31 21:0:27""",595.81,597.44,593.38,606.25,22.81,22.75,13.02,23.8
973621999,1567285228," ""2019/8/31 21:0:28""",595.63,597.25,593.25,606.06,22.81,22.75,13.16,23.8
973623000,1567285229," ""2019/8/31 21:0:29""",595.44,597,593.13,605.94,22.81,22.75,13.13,23.8
973623999,1567285230," ""2019/8/31 21:0:30""",595.31,596.81,593,605.81,22.81,22.75,13.07,23.8
973624999,1567285231," ""2019/8/31 21:0:31""",595.13,596.63,592.94,605.69,22.81,22.75,13,23.8
973625999,1567285232," ""2019/8/31 21:0:32""",595,596.44,592.88,605.56,22.81,22.75,13,23.8
973626999,1567285233," ""2019/8/31 21:0:33""",594.81,596.25,592.75,605.44,22.81,22.75,13,23.8
973628000,1567285234," ""2019/8/31 21:0:34""",594.69,596.13,592.69,605.38,22.81,22.75,13.13,23.8
973628999,1567285235," ""2019/8/31 21:0:35""",594.5,595.94,592.56,605.25,22.81,22.75,13.17,23.8
973630000,1567285236," ""2019/8/31 21:0:36""",594.38,595.75,592.5,605.19,22.81,22.75,13,23.8
973630999,1567285237," ""2019/8/31 21:0:37""",594.31,595.63,592.44,605.06,22.81,22.75,13.05,23.8
973632000,1567285238," ""2019/8/31 21:0:38""",594.13,595.5,592.38,604.94,22.81,22.75,13.16,23.8
973633000,1567285239," ""2019/8/31 21:0:39""",594,595.38,592.25,604.88,22.81,22.75,13.05,23.8
973633999,1567285240," ""2019/8/31 21:0:40""",593.88,595.19,592.25,604.75,22.81,22.75,13,23.8
973635000,1567285241," ""2019/8/31 21:0:41""",593.81,595.06,592.19,604.69,22.81,22.75,13.02,23.8
977196998,1567288801," ""2019/8/31 22:0:1""",617.63,619.13,617.75,624.75,22.81,22.75,12.99,23.8
977198000,1567288802," ""2019/8/31 22:0:2""",613.06,614.63,611.25,620.75,21.69,21.62,13.05,23.8
977198999,1567288803," ""2019/8/31 22:0:3""",610.25,612.06,607.44,618.25,21.69,21.62,13.16,23.8
977200000,1567288804," ""2019/8/31 22:0:4""",608.19,610.13,604.81,616.44,21.69,21.62,13.08,23.8
977201000,1567288805," ""2019/8/31 22:0:5""",606.5,608.63,602.88,615,21.69,21.69,13.22,23.8
977201999,1567288806," ""2019/8/31 22:0:6""",605.19,607.31,601.38,613.94,21.69,21.69,13.11,23.8
977203000,1567288807," ""2019/8/31 22:0:7""",604.06,606.19,600.13,612.94,21.69,21.69,13,23.8
977203999,1567288808," ""2019/8/31 22:0:8""",603.13,605.25,599.19,612.13,21.75,21.69,13.04,23.8
977205000,1567288809," ""2019/8/31 22:0:9""",602.25,604.31,598.38,611.44,21.69,21.69,13.02,23.8
977205999,1567288810," ""2019/8/31 22:0:10""",601.5,603.56,597.63,610.75,21.75,21.69,12.97,23.8
977206999,1567288811," ""2019/8/31 22:0:11""",600.81,602.94,597.06,610.25,21.75,21.69,12.99,23.8
977207999,1567288812," ""2019/8/31 22:0:12""",600.19,602.25,596.5,609.75,21.75,21.69,12.96,23.8
977208999,1567288813," ""2019/8/31 22:0:13""",599.69,601.69,596.06,609.25,21.75,21.69,12.97,23.8
977210000,1567288814," ""2019/8/31 22:0:14""",599.19,601.19,595.69,608.88,21.75,21.69,13,23.8
977210999,1567288815," ""2019/8/31 22:0:15""",598.75,600.69,595.31,608.5,21.75,21.69,13.11,23.8
977212000,1567288816," ""2019/8/31 22:0:16""",598.31,600.25,595,608.19,21.75,21.69,12.93,23.8
977212999,1567288817," ""2019/8/31 22:0:17""",597.94,599.81,594.69,607.88,21.75,21.69,13.16,23.8
977214000,1567288818," ""2019/8/31 22:0:18""",597.63,599.44,594.44,607.56,21.75,21.69,12.99,23.8
977214999,1567288819," ""2019/8/31 22:0:19""",597.25,599.06,594.19,607.31,21.75,21.69,13.1,23.8
977216000,1567288820," ""2019/8/31 22:0:20""",596.94,598.75,594,607.13,21.75,21.69,13.05,23.8
977216999,1567288821," ""2019/8/31 22:0:21""",596.63,598.44,593.81,606.88,21.75,21.69,13,23.8
977217999,1567288822," ""2019/8/31 22:0:22""",596.38,598.13,593.63,606.69,21.75,21.69,13.19,23.8
977219000,1567288823," ""2019/8/31 22:0:23""",596.13,597.81,593.44,606.5,21.75,21.69,13,23.8
977219999,1567288824," ""2019/8/31 22:0:24""",595.88,597.56,593.25,606.25,21.75,21.69,13.13,23.8
977221000,1567288825," ""2019/8/31 22:0:25""",595.69,597.31,593.13,606.13,21.75,21.69,13.05,23.8
977221999,1567288826," ""2019/8/31 22:0:26""",595.5,597.06,593,605.94,21.75,21.69,13.04,23.8
977223000,1567288827," ""2019/8/31 22:0:27""",595.25,596.81,592.88,605.81,21.75,21.75,13.11,23.8
977223999,1567288828," ""2019/8/31 22:0:28""",595.06,596.63,592.75,605.63,21.75,21.75,12.97,23.8
977224999,1567288829," ""2019/8/31 22:0:29""",594.88,596.44,592.63,605.5,21.75,21.75,13.02,23.8
977226000,1567288830," ""2019/8/31 22:0:30""",594.69,596.25,592.5,605.38,21.75,21.69,13.1,23.8
977226999,1567288831," ""2019/8/31 22:0:31""",594.56,596,592.44,605.31,21.75,21.75,12.97,23.8
977228000,1567288832," ""2019/8/31 22:0:32""",594.38,595.88,592.31,605.13,21.75,21.75,13.13,23.8
977228999,1567288833," ""2019/8/31 22:0:33""",594.25,595.69,592.25,605.06,21.75,21.75,13.16,23.8
977230000,1567288834," ""2019/8/31 22:0:34""",594.13,595.5,592.19,604.94,21.75,21.75,13.11,23.8
977230999,1567288835," ""2019/8/31 22:0:35""",593.94,595.31,592.06,604.81,21.75,21.75,13.04,23.8
977232000,1567288836," ""2019/8/31 22:0:36""",593.88,595.19,592,604.75,21.75,21.75,12.99,23.8
977233000,1567288837," ""2019/8/31 22:0:37""",593.69,595.06,591.94,604.69,21.75,21.75,13.16,23.8
977233999,1567288838," ""2019/8/31 22:0:38""",593.63,594.88,591.88,604.56,21.75,21.75,12.94,23.8
977235000,1567288839," ""2019/8/31 22:0:39""",593.5,594.75,591.81,604.44,21.75,21.75,13.16,23.8
977235999,1567288840," ""2019/8/31 22:0:40""",593.38,594.63,591.75,604.38,21.75,21.75,13.16,23.8
977237000,1567288841," ""2019/8/31 22:0:41""",593.25,594.5,591.69,604.31,21.75,21.75,13.02,23.8
980798000,1567292401," ""2019/8/31 23:0:1""",617.31,618.75,617.5,624.44,21.75,21.75,13.13,23.8
980798999,1567292402," ""2019/8/31 23:0:2""",612.69,614.25,610.94,620.44,20.69,20.69,13.08,23.8
980800000,1567292403," ""2019/8/31 23:0:3""",609.88,611.69,607.13,618,20.69,20.69,12.99,23.8
980801000,1567292404," ""2019/8/31 23:0:4""",607.75,609.75,604.44,616.13,20.69,20.69,12.97,23.8
980801999,1567292405," ""2019/8/31 23:0:5""",606.13,608.19,602.5,614.75,20.69,20.69,13.04,23.8
980803000,1567292406," ""2019/8/31 23:0:6""",604.75,606.88,601,613.56,20.75,20.69,13.2,23.8
980803999,1567292407," ""2019/8/31 23:0:7""",603.63,605.75,599.75,612.56,20.75,20.69,13,23.8
980805000,1567292408," ""2019/8/31 23:0:8""",602.63,604.81,598.75,611.81,20.75,20.69,13.04,23.8
980805999,1567292409," ""2019/8/31 23:0:9""",601.75,603.94,597.94,611.06,20.75,20.69,12.99,23.8
980807000,1567292410," ""2019/8/31 23:0:10""",601.06,603.13,597.19,610.44,20.75,20.69,12.93,23.8
980807999,1567292411," ""2019/8/31 23:0:11""",600.38,602.44,596.63,609.88,20.75,20.75,13.17,23.8
980808999,1567292412," ""2019/8/31 23:0:12""",599.75,601.81,596.13,609.38,20.75,20.75,12.96,23.8
980810000,1567292413," ""2019/8/31 23:0:13""",599.19,601.25,595.69,608.94,20.75,20.75,12.93,23.8
980810999,1567292414," ""2019/8/31 23:0:14""",598.75,600.69,595.19,608.5,20.75,20.75,13.14,23.8
980812000,1567292415," ""2019/8/31 23:0:15""",598.25,600.19,594.88,608.19,20.75,20.75,12.94,23.8
980812999,1567292416," ""2019/8/31 23:0:16""",597.88,599.75,594.56,607.81,20.75,20.75,12.97,23.8
980814000,1567292417," ""2019/8/31 23:0:17""",597.5,599.38,594.31,607.56,20.75,20.75,13.11,23.8
980814999,1567292418," ""2019/8/31 23:0:18""",597.13,599,594.06,607.31,20.75,20.75,13.14,23.8
980815998,1567292419," ""2019/8/31 23:0:19""",596.81,598.63,593.88,607.06,20.75,20.75,13.17,23.8
980817000,1567292420," ""2019/8/31 23:0:20""",596.5,598.31,593.63,606.81,20.75,20.75,13,23.8
980817999,1567292421," ""2019/8/31 23:0:21""",596.25,598,593.44,606.56,20.75,20.75,13.08,23.8
980819000,1567292422," ""2019/8/31 23:0:22""",595.94,597.63,593.25,606.31,20.75,20.75,13.04,23.8
980819999,1567292423," ""2019/8/31 23:0:23""",595.69,597.38,593.06,606.13,20.75,20.75,13.14,23.8
980821000,1567292424," ""2019/8/31 23:0:24""",595.5,597.13,592.94,606,20.75,20.75,13.05,23.8
980821999,1567292425," ""2019/8/31 23:0:25""",595.25,596.88,592.81,605.81,20.75,20.75,13.14,23.8
980823000,1567292426," ""2019/8/31 23:0:26""",595.06,596.63,592.63,605.63,20.75,20.75,13.14,23.8
980823999,1567292427," ""2019/8/31 23:0:27""",594.88,596.38,592.5,605.5,20.75,20.75,12.99,23.8
980824999,1567292428," ""2019/8/31 23:0:28""",594.63,596.19,592.38,605.31,20.75,20.75,13.08,23.8
980825999,1567292429," ""2019/8/31 23:0:29""",594.5,596,592.31,605.25,20.75,20.75,12.91,23.8
980826999,1567292430," ""2019/8/31 23:0:30""",594.31,595.75,592.19,605.06,20.75,20.75,13.1,23.8
980828000,1567292431," ""2019/8/31 23:0:31""",594.13,595.56,592.06,605,20.75,20.75,13.13,23.8
980828999,1567292432," ""2019/8/31 23:0:32""",594,595.44,592,604.81,20.75,20.75,13.04,23.8
980830000,1567292433," ""2019/8/31 23:0:33""",593.88,595.19,591.88,604.75,20.81,20.75,12.94,23.8
980830998,1567292434," ""2019/8/31 23:0:34""",593.69,595.06,591.81,604.63,20.75,20.75,13.13,23.8
980832000,1567292435," ""2019/8/31 23:0:35""",593.56,594.88,591.75,604.5,20.75,20.75,12.97,23.8
980833000,1567292436," ""2019/8/31 23:0:36""",593.44,594.75,591.63,604.44,20.81,20.75,12.97,23.8
980833999,1567292437," ""2019/8/31 23:0:37""",593.31,594.63,591.56,604.31,20.81,20.75,12.9,23.8
980835000,1567292438," ""2019/8/31 23:0:38""",593.19,594.44,591.5,604.25,20.81,20.75,13.1,23.8
980835998,1567292439," ""2019/8/31 23:0:39""",593.06,594.31,591.44,604.13,20.81,20.75,12.94,23.8
980837000,1567292440," ""2019/8/31 23:0:40""",592.94,594.19,591.38,604.06,20.81,20.75,12.99,23.8
980837999,1567292441," ""2019/8/31 23:0:41""",592.81,594,591.31,603.94,20.81,20.75,12.97,23.8
984398998,1567296001," ""2019/9/1 0:0:1""",617,618.44,617.13,624.19,20.81,20.75,13.19,23.8
984400000,1567296002," ""2019/9/1 0:0:2""",612.38,613.88,610.63,620.19,20,19.94,13.17,23.8
984400999,1567296003," ""2019/9/1 0:0:3""",609.5,611.31,606.81,617.75,20,20,13.16,23.8
984401999,1567296004," ""2019/9/1 0:0:4""",607.38,609.38,604.19,615.88,20,20,13,23.8
984403000,1567296005," ""2019/9/1 0:0:5""",605.75,607.81,602.19,614.44,20,20,13.08,23.8
984403999,1567296006," ""2019/9/1 0:0:6""",604.38,606.5,600.63,613.31,20,20,13,23.8
984405000,1567296007," ""2019/9/1 0:0:7""",603.25,605.44,599.44,612.38,20,20,13.14,23.8
