millis,stamp,datetime,diff01,diff23,Temp1C,Temp2C,BattVolt,,,,,,,stamp,datetime,diff01,diff23,Temp1C,Temp2C,BattVolt,BoostVolt,Initial Diff01,Initial Diff23
688860000,1539093650," ""2018/10/9 14:0:50""",599.31,604.84,20.87,20.87,9.32,49,3599,,,,,,,,,,,,,,
688861000,1539093651," ""2018/10/9 14:0:51""",599.16,604.78,20.87,20.87,9.32,50,3599,,,,,,,,,,,,,,
688862000,1539093652," ""2018/10/9 14:0:52""",599,604.72,20.87,20.87,9.32,51,3599,,,,,,,,,,,,,,
688863000,1539093653," ""2018/10/9 14:0:53""",598.84,604.66,20.87,20.87,9.32,52,3599,,,,,,,,,,,,,,
688864000,1539093654," ""2018/10/9 14:0:54""",598.69,604.63,20.87,20.87,9.32,53,3599,,,,,,,,,,,,,,
688865000,1539093655," ""2018/10/9 14:0:55""",598.53,604.56,20.87,20.87,9.32,54,3599,,,,,,,,,,,,,,
688866000,1539093656," ""2018/10/9 14:0:56""",598.38,604.5,20.87,20.87,9.32,55,3599,,,,,,,,,,,,,,
688867000,1539093657," ""2018/10/9 14:0:57""",598.25,604.47,20.87,20.87,9.32,56,3599,,,,,,,,,,,,,,
688867999,1539093658," ""2018/10/9 14:0:58""",598.09,604.41,20.87,20.87,9.3,57,3599,,,,,,,,,,,,,,
688869000,1539093659," ""2018/10/9 14:0:59""",597.97,604.34,20.87,20.87,9.3,58,3599,,,,,,,,,,,,,,
688869999,1539093660," ""2018/10/9 14:1:0""",597.81,604.31,20.87,20.87,9.3,59,3599,,,,,,,,,,,,,,
688871000,1539093661," ""2018/10/9 14:1:1""",597.69,604.25,20.87,20.87,9.3,0,3599,1539093661," ""2018/10/9 14:1:1""",0.1,0.03275,,,,,,,,,,
688872000,1539093662," ""2018/10/9 14:1:2""",597.56,604.22,20.87,20.87,9.3,1,3599,,,,,,,,,,,,,,
688872998,1539093663," ""2018/10/9 14:1:3""",597.41,604.16,20.87,20.87,9.3,2,3599,,,,,,,,,,,,,,
688874000,1539093664," ""2018/10/9 14:1:4""",597.25,604.13,20.87,20.87,9.3,3,3599,,,,,,,,,,,,,,
688875000,1539093665," ""2018/10/9 14:1:5""",597.16,604.09,20.87,20.87,9.3,4,3599,,,,,,,,,,,,,,
688876000,1539093666," ""2018/10/9 14:1:6""",597.03,604.03,20.87,20.87,9.3,5,3599,,,,,,,,,,,,,,
688877000,1539093667," ""2018/10/9 14:1:7""",596.91,604,20.87,20.87,9.3,6,3599,,,,,,,,,,,,,,
688878000,1539093668," ""2018/10/9 14:1:8""",596.78,603.94,20.87,20.87,9.3,7,3599,,,,,,,,,,,,,,
688878999,1539093669," ""2018/10/9 14:1:9""",596.66,603.91,20.87,20.87,9.3,8,3599,,,,,,,,,,,,,,
688880000,1539093670," ""2018/10/9 14:1:10""",596.56,603.88,20.87,20.87,9.3,9,3599,,,,,,,,,,,,,,
688880999,1539093671," ""2018/10/9 14:1:11""",596.44,603.81,20.87,20.87,9.3,10,3599,,,,,,,,,,,,,,
688881999,1539093672," ""2018/10/9 14:1:12""",596.31,603.78,20.87,20.87,9.3,11,3599,,,,,,,,,,,,,,
688883000,1539093673," ""2018/10/9 14:1:13""",596.22,603.75,20.87,20.87,9.3,12,3599,,,,,,,,,,,,,,
688884000,1539093674," ""2018/10/9 14:1:14""",596.13,603.72,20.87,20.87,9.3,13,3599,,,,,,,,,,,,,,
688885000,1539093675," ""2018/10/9 14:1:15""",596,603.69,20.87,20.87,9.3,14,3599,,,,,,,,,,,,,,
688886000,1539093676," ""2018/10/9 14:1:16""",595.88,603.63,20.87,20.87,9.3,15,3599,,,,,,,,,,,,,,
688887000,1539093677," ""2018/10/9 14:1:17""",595.78,603.59,20.87,20.87,9.3,16,3599,,,,,,,,,,,,,,
